date,score,regime,kospi_60d,sp500_60d,vix,sector_tech,sector_finance,sector_energy,sector_healthcare,sector_consumer,sector_industrials,sector_materials
2025-06-23,73.98583292350759,bull,0.0,5.478969851570104,19.82999992370605,100.0,55.369937635616,8.679888564303802,6.542761663606463,77.48117503264724,88.39818128034477,51.499781583497175
2025-06-24,81.69208066983477,bull,0.0,7.005944048057367,17.479999542236328,100.0,63.94979590837608,7.144401587919525,11.405800002820833,80.06981631302308,95.78974424276096,55.886451290665676
2025-06-25,89.67423171536014,bull,0.0,9.160109591054578,16.760000228881836,100.0,72.35318841566104,7.319055698376829,13.25764578599498,90.62629494301684,100.0,60.40562363054387
2025-06-26,90.76149720065288,bull,0.0,9.429509211160214,16.59000015258789,100.0,69.875521859532,8.801513110231156,9.626074482247796,94.43934770649491,100.0,60.467523564117954
2025-06-27,91.58455777379775,bull,0.0,9.58624723021062,16.31999969482422,100.0,72.01003644933652,3.723420488073458,17.17593169206073,97.78967436114334,100.0,59.212029441858945
2025-06-30,90.56068427185753,bull,0.0,9.416025128664195,16.729999542236328,100.0,72.02949652308139,0.4939978393242583,17.047783906789192,84.47937740597429,100.0,54.59714632066521
2025-07-01,92.39593341827393,bull,0.0,14.851973923805971,16.829999923706055,100.0,100.0,42.621634708204695,27.572843045028613,100.0,100.0,92.12806840227734
2025-07-02,92.6074673461914,bull,0.0,22.730028418790504,16.639999389648438,100.0,100.0,100.0,50.29568979810979,100.0,100.0,100.0
2025-07-03,92.89693426767984,bull,0.0,24.042670702874226,16.3799991607666,100.0,100.0,100.0,53.82984595057134,100.0,100.0,100.0
2025-07-07,91.3271323140462,bull,0.0,25.030454065685134,17.790000915527344,100.0,100.0,100.0,55.18876871390484,100.0,100.0,100.0
2025-07-08,92.41820059458414,bull,0.0,14.085288917566109,16.809999465942383,100.0,100.0,87.33609446516883,36.34335025883091,100.0,100.0,100.0
2025-07-09,93.38680046717326,bull,0.0,18.891430374328746,15.9399995803833,100.0,100.0,100.0,52.22405703250994,100.0,100.0,100.0
2025-07-10,93.5649336306254,bull,0.0,17.099357884502965,15.779999732971191,100.0,100.0,100.0,47.99083870610994,100.0,100.0,100.0
2025-07-11,92.87466709136962,bull,0.0,15.793275790013327,16.399999618530273,100.0,100.0,100.0,37.909661444086815,100.0,100.0,100.0
2025-07-14,91.98399915059407,bull,0.0,16.156938584174974,17.200000762939453,100.0,100.0,100.0,40.34060710674571,100.0,100.0,100.0
2025-07-15,91.78360093434652,bull,0.0,18.34940452402183,17.3799991607666,100.0,100.0,95.0439183193353,36.462736208115146,100.0,100.0,100.0
2025-07-16,92.0285335032145,bull,0.0,18.5700487199798,17.15999984741211,100.0,100.0,78.40489112526356,45.42399644663598,100.0,100.0,100.0
2025-07-17,92.74106615702313,bull,0.0,22.08444079010268,16.520000457763672,100.0,100.0,95.92415688080143,50.565715803717005,100.0,100.0,100.0
2025-07-18,92.86353350321453,bull,0.0,19.08237738024838,16.40999984741211,100.0,100.0,78.07470038760962,38.0793673963078,100.0,100.0,100.0
2025-07-21,92.5963337580363,bull,0.0,17.294726016304995,16.649999618530273,100.0,98.93124527959202,73.57214384395468,32.907244029674,100.0,100.0,100.0
2025-07-22,92.76333333333332,bull,0.0,15.038918582164085,16.5,100.0,95.90673891373864,67.74897184805212,35.95239599861884,100.0,100.0,100.0
2025-07-23,94.02140012741089,bull,0.0,15.08902288250853,15.369999885559082,100.0,100.0,76.82363273266786,43.553065049084026,100.0,100.0,100.0
2025-07-24,93.99913295110066,bull,0.0,15.09563821218629,15.390000343322754,100.0,100.0,76.877178611875,39.75464837079957,100.0,100.0,100.0
2025-07-25,94.51126632690428,bull,0.0,14.886447651946067,14.93000030517578,100.0,99.00349945777526,76.41118663040187,39.94829452793614,100.0,100.0,100.0
2025-07-28,94.3999336306254,bull,0.0,14.73695654747058,15.029999732971191,100.0,94.1960779496956,97.1428343968362,31.5618712552312,100.0,100.0,92.55572441051581
2025-07-29,93.34226717631022,bull,0.0,13.681308958334103,15.979999542236328,100.0,91.53845371344156,100.0,41.9130316022432,100.0,100.0,92.86400832071735
2025-07-30,93.89893384297687,bull,0.0,11.891493435683431,15.479999542236328,100.0,79.54182617138468,84.7645566896656,34.33553607112556,100.0,100.0,73.07781793747631
2025-07-31,92.51840076446533,bull,0.0,12.19405187254936,16.719999313354492,100.0,79.63188093206082,91.6770129470352,22.093503880365084,100.0,100.0,70.34401056349822
2025-08-01,88.4436009343465,bull,0.0,11.255746780096263,20.3799991607666,100.0,72.78276734560158,81.48286081840513,38.089045988896856,96.92481143944948,100.0,68.10251338813296
2025-08-04,91.62773282368978,bull,0.0,12.406773999964106,17.520000457763672,100.0,74.87360006591055,80.10551390671401,41.31942193809391,99.0733058022641,100.0,77.87455966900365
2025-08-05,91.26033290863036,bull,0.0,11.215690960209578,17.850000381469727,100.0,68.45166596534176,73.89413979114852,43.88698599556208,93.3627904313214,100.0,74.60280831204209
2025-08-06,92.46273282368978,bull,0.0,12.10531410268356,16.770000457763672,100.0,70.95868558968672,63.890579322147325,41.82243635538953,100.0,100.0,67.56150252159793
2025-08-07,87.63143868808967,bull,0.0,8.483811504498195,16.56999969482422,100.0,54.91448801354899,48.876788618509536,24.44096843251188,75.69774110746626,87.09908565814158,58.03286565519279
2025-08-08,89.41037156801328,bull,0.0,8.543211342993096,15.149999618530272,100.0,57.53716342467203,45.10320408786834,43.51637401078796,69.74173181019512,83.79814246274348,63.125811548186704
2025-08-11,86.91034619312354,bull,0.0,8.160603857937065,16.25,100.0,58.735799257354685,44.13489736070382,55.90195295193041,69.08750168131934,84.63723261577955,66.70573488955085
2025-08-12,91.19249000488196,bull,0.0,8.937566848571521,14.729999542236328,100.0,61.50546346787529,44.45160062218646,52.79777590821429,75.76172229924467,84.25713978428601,68.16180195731121
2025-08-13,90.09835829842972,bull,0.0,8.529167413082384,14.489999771118164,100.0,61.33938908203924,50.93586819391411,50.75135980819485,77.97815049623131,80.2545452152797,72.57323473520789
2025-08-14,89.51270746625747,bull,0.0,8.467032214395065,14.829999923706056,100.0,63.463768097734864,57.05223878909933,48.47440493332329,78.61943374969212,73.77486798085937,65.81300700353438
2025-08-15,89.58006954544108,bull,0.0,8.574080914596681,15.09000015258789,100.0,60.90766389322173,61.78371400292877,55.6050846319069,80.11154603608401,73.2695737092391,66.7010786327656
2025-08-18,94.44446692148844,bull,0.0,10.343548212867404,14.989999771118164,100.0,71.97254965440166,68.28153496903329,66.37785947186588,93.25540596598842,84.35462408659973,70.64915710544179
2025-08-19,92.95195744394456,bull,0.0,9.745967131254664,15.56999969482422,100.0,73.59146877845308,70.49430035803911,73.78395752551654,90.67088996873868,85.6359537218801,74.33911826876101
2025-08-20,93.66513380050658,bull,0.0,10.218479616801336,15.6899995803833,100.0,78.17182555255759,73.17357696527634,77.46664056805682,90.18516122741944,86.88844441723683,75.78766601945892
2025-08-21,84.5727881907041,bull,0.0,7.57623658462212,16.600000381469727,100.0,67.37679606477238,72.24909577372114,68.4624299667091,71.57975012932012,75.71347164448245,68.29129904270343
2025-08-22,94.70766323083524,bull,0.0,9.821779058438196,14.220000267028809,100.0,79.4524563475801,89.74279082966414,75.44114184210078,92.39575764771509,86.95649661642253,85.86791079933182
2025-08-25,91.0549745750954,bull,0.0,8.916352359787538,14.789999961853027,100.0,73.697147686628,87.13834458837484,64.5058791182504,91.07550719129972,81.10770387663908,80.92781318562254
2025-08-26,92.77470580612837,bull,0.0,9.375491703615246,14.619999885559082,100.0,76.58947344151719,91.08919831934344,66.62395839265041,96.53880639016384,86.23438703945314,82.31411899311075
2025-08-27,91.89736119854696,bull,0.0,9.189108486974984,14.850000381469728,100.0,77.46174246962063,90.07265659124738,66.01115114869756,95.38030021293238,86.84097921974139,80.51239576784259
2025-08-28,91.40834604790275,bull,0.0,8.902123916299542,14.43000030517578,100.0,77.11429663049026,87.80808540540126,62.77904956657605,93.4227423947573,83.67188084684469,75.13109054867213
2025-08-29,88.02378460827575,bull,0.0,8.197375267812923,15.359999656677246,100.0,81.50227116811455,100.0,65.53004575805295,89.25631954051067,78.47304535367667,73.90143691984181
2025-09-02,85.41225845821262,bull,0.0,8.018457562945969,17.170000076293945,100.0,79.02269040610817,100.0,66.7154869199817,99.08092112236795,73.7962575834758,73.07249083557683
2025-09-03,84.47883514011815,bull,0.0,7.464550669446335,16.350000381469727,98.22538478413996,71.64587825223774,80.45194807950746,59.41359833073074,94.2334081973147,66.80125102493835,68.17044022424064
2025-09-04,88.30568894751752,bull,0.0,8.261906747960701,15.300000190734863,98.2403372999517,80.00001346363746,82.96638839506738,62.22511713950525,99.77324783978288,73.10083667268626,66.69116700551587
2025-09-05,85.33542598534086,bull,0.0,7.330747897530965,15.18000030517578,95.64701017176608,69.68270923886628,63.5198866551427,58.181019091031416,93.15485045215873,73.44452588157165,67.09402259405945
2025-09-08,87.15326730550026,bull,0.0,7.85272007698028,15.109999656677246,100.0,70.68628049364274,55.04115620205936,57.734829110554784,99.59948521485036,74.36910188425512,72.71694660611101
2025-09-09,86.82497404631434,bull,0.0,7.730852201153215,15.039999961853027,96.93488132528589,72.94117796654794,55.71662741098222,56.50536806907886,100.0,72.20908995738125,62.046132593538374
2025-09-10,91.6663638220988,bull,0.0,9.28680927404053,15.350000381469728,100.0,82.02562871877635,55.73213481114387,54.40754023800704,99.89607319318225,80.52929227668844,69.05471466997798
2025-09-11,92.05164482344928,bull,0.0,9.188633459775875,14.710000038146973,100.0,84.63289218833322,57.34290169232899,64.77412979313553,100.0,81.92229289564918,75.47660987189249
2025-09-12,94.70053307851154,bull,0.0,10.05512212866302,14.760000228881836,100.0,85.42991082462078,49.66159945009159,67.38218081670595,100.0,81.67309219915704,75.32659901867073
2025-09-15,93.66513380050658,bull,0.0,10.607313911492875,15.6899995803833,100.0,84.448416969037,51.24887157203468,63.84714436538548,100.0,85.40535683150259,72.58361227840578
2025-09-16,92.91919932047524,bull,0.0,10.706050071771411,16.360000610351562,100.0,81.77125421124094,54.495366330534935,66.32724876681146,100.0,83.22331614214247,74.53139078338751
2025-09-17,92.11936537611292,bull,0.0,9.546289702021491,15.720000267028809,100.0,82.0740078296624,73.01522225190145,69.0677706812814,100.0,75.30237296124771,72.60179546132646
2025-09-18,89.85469080158046,bull,0.0,8.860207176768697,15.699999809265137,100.0,74.71887501490232,78.26519382489002,63.79130839840204,100.0,76.50628212750394,68.30937115201237
2025-09-19,91.90698141855935,bull,0.0,9.392394361862364,15.449999809265137,100.0,77.6210869579574,73.53912753984878,62.65869882066306,100.0,82.48016559044342,73.093769582618
2025-09-22,89.87740524139247,bull,0.0,9.000621699828626,16.100000381469727,100.0,71.33615606685646,61.19532460026418,58.97781120619467,100.0,76.35201546414379,64.75281387162664
2025-09-23,85.40106445071817,bull,0.0,7.838079131358033,16.639999389648438,100.0,67.52021315888453,72.7432421723578,61.23725054219804,94.21520233061094,71.28891711241198,62.45876923776712
2025-09-24,83.04833966626123,bull,0.0,6.978622001807078,16.18000030517578,99.8755971508491,61.83885529651829,82.60228120792186,55.93518133100257,100.0,66.03170956666678,56.66214457846404
2025-09-25,81.03597484894289,bull,0.0,6.561952378236335,16.739999771118164,100.0,57.690860004159525,83.2904429110863,40.56396128904228,91.14360662944271,60.84388498412836,37.45558342422601
2025-09-26,83.05924906522617,bull,0.0,6.684634706826764,15.289999961853027,99.72005698732464,61.782608358391954,79.10386253784748,50.51713722302438,94.77072110107972,64.91630014745904,35.83613716154317
2025-09-29,80.1237337336567,bull,0.0,6.081200400400966,16.1200008392334,95.47399574706368,58.83627059292902,68.7866501110352,51.4759922379497,94.18875095975308,62.14698476541321,38.01574709655915
2025-09-30,84.20577546649659,bull,0.0,7.3592528692885795,16.280000686645508,100.0,61.294595860054216,68.27354569705352,67.8996633549553,98.62638756123604,67.89792494806986,45.1928658540955
2025-10-01,85.66859720145223,bull,0.0,7.8014394662218045,16.290000915527344,100.0,61.30052026304973,54.68870286763001,81.48847863645187,100.0,66.59277986413876,36.024317889252764
2025-10-02,83.34570625163846,bull,0.0,7.218131595187582,16.6299991607666,100.0,59.06485611238972,52.15764758884784,78.41536879497241,96.7001535356869,64.34290602682498,38.72303485314955
2025-10-03,82.36800020882795,bull,0.0,6.931499935237495,16.649999618530273,100.0,59.58074515057239,51.014314765951816,81.17664151742561,87.24534909176535,62.17327197560614,36.94052172756885
2025-10-06,85.16306980097303,bull,0.0,7.676501220595866,16.3700008392334,100.0,64.76227875797964,51.23415924763026,83.0275631130773,91.70618667667792,66.41147814493348,40.493892441038696
2025-10-07,82.32395612831856,bull,0.0,7.115346762049035,17.239999771118164,100.0,61.60800417141328,57.60065975436896,84.06649274758323,80.25871079469556,60.72778495140392,41.264674596397
2025-10-08,86.87774067505478,bull,0.0,8.167521947694656,16.299999237060547,100.0,68.00577677352399,62.02810792678133,94.9094564672292,89.55353538336637,69.04854306464232,54.26296915769741
2025-10-09,84.59479077568157,bull,0.0,7.526057334633185,16.43000030517578,100.0,62.593745583228014,59.462469144266734,87.02049326408286,85.88189709845923,59.57379680175141,46.02819922639063
2025-10-10,67.19085480839527,neutral,0.0,4.051696391554227,21.65999984741211,83.19163650485001,46.667315889271656,41.69165485486893,85.37522341502086,69.36699376081685,43.74173545100125,32.44637491883013
2025-10-13,75.5610246576312,bull,0.0,5.68432762662896,19.030000686645508,96.53301662774524,51.14197687279927,52.44298611806981,88.34193299141486,76.30868825168008,50.0,38.97141522476018
2025-10-14,72.53677983059775,bull,0.0,5.371573770804083,20.809999465942383,88.81636474830275,58.11225709792917,57.640784391803045,92.90945272056688,74.93057257850296,58.56233163527909,41.343186537601895
2025-10-15,73.91544952225948,bull,0.0,5.728394652820423,20.63999938964844,99.24460120325168,55.31512310219173,54.97249597508609,83.81262211430847,70.42311266715691,55.2311011334768,32.48666806258112
2025-10-16,63.78327240880149,neutral,0.0,4.248521544265205,25.309999465942383,96.5250305920274,37.382295752409874,41.18765797531455,72.19858685724162,62.9551865771691,43.07230311838918,27.287538437500935
2025-10-17,70.41448080759051,bull,0.0,4.724864471616752,20.780000686645508,95.18151764319644,41.61485401576854,41.70766931727694,77.65914138736525,76.07718796684244,44.331121784961134,31.32323568895169
2025-10-20,75.58236361200278,bull,0.0,5.423528930707766,18.229999542236328,100.0,43.91843443221223,48.79449432748813,80.4440131108421,75.37022259497812,45.25775479513756,31.379223020898195
2025-10-21,75.93251102370961,bull,0.0,5.408333587416836,17.8700008392334,95.93307141619806,46.796682169370285,42.05361587759433,86.36636885578248,78.71607992264957,51.197367125529865,36.59781130327123
2025-10-22,74.28172728934581,bull,0.0,5.156918314214631,18.600000381469727,90.5164795964178,46.496222185311474,43.535728297137936,92.88482729406252,78.22546569808927,50.39278270765142,36.98720444194321
2025-10-23,78.21275588386074,bull,0.0,5.902026510336444,17.299999237060547,96.11229472869582,48.48197490421453,57.35630081567873,94.15377684302834,83.98297127320993,59.14473282663442,52.982548049515366
2025-10-24,83.35724117522318,bull,0.0,7.134752632870911,16.3700008392334,100.0,57.06512978384133,54.93063077273148,100.0,86.6481766769784,59.53887658729913,57.29510276027878
2025-10-27,93.5538000424703,bull,0.0,10.214001172875095,15.789999961853027,100.0,68.77432147744263,65.71446755755612,100.0,100.0,70.20164141520931,62.97278579524996
2025-10-28,89.05858830994646,bull,0.0,8.861856518466116,16.420000076293945,100.0,60.40263758648929,61.47540427079918,96.76341235683202,100.0,61.778711201761,56.94203683381611
2025-10-29,90.25742397608045,bull,0.0,9.388507218306309,16.920000076293945,100.0,53.7717541962592,64.61817294786827,93.32073859448704,96.22902082084768,64.15690054235941,43.50208185308503
2025-10-30,84.04709628269899,bull,0.0,7.522068833845341,16.90999984741211,100.0,52.69488715288546,66.3479497353306,100.0,73.02423918591568,62.45613843532756,42.231231410269146
2025-10-31,84.68210935875446,bull,0.0,7.889592986001581,17.440000534057617,100.0,59.73330758022762,72.1590110843649,100.0,87.02044256977433,64.4316589839496,37.25966670543125
2025-11-03,82.81342593675417,bull,0.0,7.238807806508429,17.170000076293945,100.0,52.89298997672627,68.89791047296762,100.0,91.11179282521891,61.83448923321117,31.833621166315563
2025-11-04,77.46739417298087,bull,0.0,6.246218251894264,19.0,100.0,55.69164882353057,67.44808570567503,100.0,80.75415184127328,57.54956873671553,30.544524981268374
2025-11-05,75.8760428390969,bull,0.0,5.438152928175599,18.010000228881836,100.0,51.33434418692047,66.30046295445186,100.0,81.57800061414706,54.27914122446816,27.155645623606848
2025-11-06,69.16954349018248,neutral,0.0,3.923863047054743,19.5,88.85432204024076,46.68310760750872,65.35495838487743,97.4529589333752,62.26886934931903,50.360705054544106,16.03649111261103
2025-11-07,69.96916663387493,neutral,0.0,4.023469964680304,19.07999992370605,88.15409524041834,47.830602249397735,73.25855230540408,95.4613021250334,63.65478542722154,57.27849162033733,26.61890957705544
2025-11-10,77.98012606400171,bull,0.0,5.932437946611402,17.600000381469727,100.0,54.860866804527134,77.99205850986041,90.63575185296088,71.65563595555476,62.496657956052594,31.117396579034683
2025-11-11,79.10487325645408,bull,0.0,6.162982206275824,17.280000686645508,100.0,56.761896042596696,88.09521161096029,100.0,70.85144385524218,60.62705005565823,38.939764776677606
2025-11-12,81.15815254743299,bull,0.0,6.855785840676432,17.510000228881836,100.0,60.17110005574096,80.3831573676473,100.0,67.5984253275312,60.00924539864745,39.450297271023686
2025-11-13,73.34249607800311,bull,0.0,5.3427488234009335,20.0,100.0,51.04029329084421,77.33420207107962,100.0,59.710866801527104,52.5790198816309,35.85218057012031
2025-11-14,74.76656834479762,bull,0.0,5.7131904779571085,19.82999992370605,100.0,47.62808352579941,82.64644344165723,100.0,60.299261260919735,54.41333254480725,29.975645696283763
2025-11-17,63.47598560414091,neutral,0.0,3.177715400938319,22.3799991607666,90.43136981727712,30.21281553143641,62.48012799793919,98.96142056379438,40.60488037725014,41.44575183613132,13.49531712598774
2025-11-18,59.52602310497123,neutral,0.0,2.764267109866614,24.690000534057617,82.84576459748622,32.25685834386984,65.2200674912606,100.0,32.52588936902619,44.19565167287593,16.455756252200317
2025-11-19,60.543070654329526,neutral,0.0,2.725361145334504,23.65999984741211,84.10257865008649,30.34286503036261,59.3505260892337,100.0,30.338034742376184,40.79456780328723,16.38380968079879
2025-11-20,51.33570620410704,neutral,0.0,0.8849918867142925,26.420000076293945,64.55848238612478,25.176662053280356,47.98251173825348,100.0,23.06952654996659,32.63143232958427,8.27453980428512
2025-11-21,56.89928902708975,neutral,0.0,1.5554068100556373,23.43000030517578,62.493440850526056,29.758585265109787,47.3303484494635,100.0,31.528946995598783,37.64830748479315,18.529555313523414
2025-11-24,67.58858451520635,neutral,0.0,3.790255507454976,20.520000457763672,82.88241273624237,30.551933473490568,43.25145907212586,100.0,43.03095945938563,43.38861068524825,18.79062520359105
2025-11-25,75.33920232459568,bull,0.0,5.460800519003461,18.559999465942383,89.76136380455308,40.20340330219386,39.44986686065489,100.0,57.36924366464364,54.51647393864463,29.36456528859423
2025-11-26,77.49634344775127,bull,0.0,5.6503632127006265,17.190000534057617,92.91178907969328,44.859820214387405,54.46378649903212,100.0,58.7901565680979,60.01335093085231,38.56764975737232
2025-11-28,77.3866792601335,bull,0.0,5.33690390545094,16.350000381469727,94.89031613067252,43.24824709866738,57.68968954325899,100.0,52.76408196868738,57.26119502431944,39.48752641611026
2025-12-01,75.63562176283175,bull,0.0,5.108846452402993,17.239999771118164,94.6816215114224,48.30412374024064,72.66482976651574,100.0,53.16874120474664,51.68955737883248,34.8847389790466
2025-12-02,76.48209653708926,bull,0.0,5.145689012091137,16.59000015258789,96.19945335009456,47.45810153774461,67.09497247780945,100.0,50.88975121036872,54.9249361813043,30.063026225338863
2025-12-03,77.15183756368995,bull,0.0,5.176271243624808,16.079999923706055,96.44982708354009,51.9684953493806,74.2635299791294,100.0,57.000727688010855,63.1780589479773,41.440230637925744
2025-12-04,76.82060241510803,bull,0.0,4.9767006353447885,15.779999732971191,88.71925578452995,54.70278406165514,67.45034557877834,100.0,61.31533555838504,62.05732651217617,37.652971632798966
2025-12-05,74.96009096116275,bull,0.0,4.294967237384473,15.40999984741211,90.83969388299649,46.76107271859493,65.20250851555326,98.45402650957932,54.33869602010406,55.8246032190652,26.08249500064997
2025-12-08,72.526885859446,bull,0.0,3.982505706869444,16.65999984741211,95.00148487032064,47.02602509886484,62.6410716836739,98.22240245660868,44.447451910804745,59.26902468877677,24.25828313159019
2025-12-09,70.30024363315695,bull,0.0,3.404693191875796,16.93000030517578,91.56300419264969,46.27420339414252,67.55378463749312,97.57910879663164,40.153738482609455,53.217742761343786,27.127757035251232
2025-12-10,74.36566247384786,bull,0.0,4.2368788950474245,15.770000457763672,96.05866429430972,53.080638609934574,64.36846661914649,100.0,44.30177019096105,63.93003911126167,37.9770559391291
2025-12-11,76.45053266548416,bull,0.0,4.555059927056138,14.850000381469728,95.14978157719996,57.30396703108494,60.72341566280232,100.0,47.49553612373082,71.80096719764168,46.5334826468012
2025-12-12,70.09978534237302,bull,0.0,2.9470955262653757,15.739999771118164,70.38970368814863,57.574355058596495,57.30129066972918,100.0,51.91283721159841,63.06057444570885,46.86365314407532
2025-12-15,67.04012837767326,neutral,0.0,2.2830385133019826,16.5,60.1821174572202,56.82029196743594,60.50610416226927,100.0,54.287682442215335,62.63718162025384,46.752152618126274
2025-12-16,64.756208197163,neutral,0.0,1.591182306255834,16.479999542236328,54.3515025529024,55.92592027452255,49.714865841180135,100.0,57.66093772751908,59.99999202154822,47.95284532844597
2025-12-17,61.41330106955,neutral,0.0,0.9690706011689532,17.6200008392334,47.43058590547917,58.091543654620615,52.13050713230323,100.0,56.55681561280952,51.600906673616784,51.66516105831083
2025-12-18,65.8871108547464,neutral,0.0,2.060713536727876,16.8700008392334,58.24086412231139,58.67375764398148,38.487966094881486,100.0,60.60097337825383,57.4876807201868,57.64212704904921
2025-12-19,72.79694601637605,bull,0.0,3.4790237539484625,14.90999984741211,70.14390684717849,62.8109117318882,34.14701403582578,100.0,65.83268920685177,65.34188385197943,66.62490423076946
2025-12-22,73.90435074898355,bull,0.0,3.534025199212887,14.079999923706056,70.58530185249496,63.553648978162585,30.595718133882745,100.0,60.36666351573412,64.64805730456264,64.07023921124218
2025-12-23,74.65251878576203,bull,0.0,3.7317556357286064,14.0,70.63640687478885,62.00812129510842,42.801755216925706,100.0,57.43479380448531,62.87161830396644,63.007399006981004
2025-12-24,74.94320693150866,bull,0.0,3.641942168640222,13.470000267028809,69.05204943964844,67.26378918907545,46.642050040768666,100.0,61.55899119563286,60.60106452391296,61.49295634602243
2025-12-26,73.52307895145842,bull,0.0,3.2593238128484137,13.600000381469728,64.82679113589901,70.88405663728754,44.73922738670939,93.8419241793362,56.13752741428064,61.08583743318204,69.95940969409726
2025-12-29,71.44116134071415,bull,0.0,2.835148338508797,14.199999809265137,59.74976674038331,68.46299228723247,54.52281433898249,94.06730533562086,54.8036823525408,58.65758178270748,59.86514485856959
2025-12-30,70.80244706064556,bull,0.0,2.686954092711491,14.329999923706056,60.71228940250524,63.58897106567814,55.679869897847965,87.49476868637869,56.0119410640982,56.5086278711396,58.90272904102773
2025-12-31,66.35922015363988,neutral,0.0,1.5610659823865225,14.949999809265137,50.59109236904576,59.96275306910866,50.39171626200141,87.0524850694247,47.74909003805218,49.9677374933606,55.12362542578615
2026-01-02,68.78820669133964,neutral,0.0,2.1428020838484274,14.510000228881836,55.1106369059738,60.78668251382375,60.11289100008494,89.10420548235194,52.12134071478077,62.09074790126119,65.7682831165813
2026-01-05,68.53221692194259,neutral,0.0,2.196264949171889,14.899999618530272,47.505913180960654,74.48143177690687,77.03156958861808,86.4334619734511,58.88327477891215,63.68985752905883,68.13126852557411
2026-01-06,71.7572761763598,bull,0.0,3.11368285290794,14.75,55.34110174972346,78.88223789087584,70.05467500788282,98.20026930137831,64.70962956600874,78.47547579323262,85.69415789878539
2026-01-07,79.41888213512075,bull,0.0,5.62258467875949,15.380000114440918,76.34789708366891,83.07132642860444,79.57052829930574,100.0,78.5245968344433,80.25352799707981,87.47842401039458
2026-01-08,73.95992987241297,bull,0.0,4.008278898018447,15.449999809265137,55.80355121986298,80.76340379657272,88.89790133350124,100.0,75.61360578181915,78.75343677863663,88.36561478796763
2026-01-09,77.82045436654377,bull,0.0,4.845796233516597,14.489999771118164,69.16446601015554,73.38465237855758,90.3496200628778,100.0,80.87262821386815,78.35417277182506,91.57780261452527
2026-01-12,76.26681506636484,bull,0.0,4.590124481686186,15.119999885559082,66.32078645401613,69.25243400104625,86.8396700233823,100.0,80.5722244140102,84.63300013978886,96.95074916595686
2026-01-13,76.83735869646888,bull,0.0,5.048527456047602,15.979999542236328,64.85006045378523,73.86013621329231,100.0,100.0,84.42044601594407,90.93003926017823,100.0
2026-01-14,72.28641792837556,bull,0.0,3.9404253785126686,16.75,57.70145605494599,68.87697594079663,100.0,100.0,71.49987609800696,91.32343273587092,100.0
2026-01-15,70.52541824301036,bull,0.0,3.1081855238674683,15.84000015258789,54.73647760713558,64.96493643640662,97.93418051310906,92.02643135594352,69.29912638459564,89.9296318578698,100.0
2026-01-16,70.27116672406478,bull,0.0,3.0385899025496377,15.859999656677246,55.02877494159015,66.21467001059762,100.0,86.55343572446913,61.35177483827765,88.8041988466058,99.497712128869
2026-01-20,60.282321765324966,neutral,0.0,1.4547565805618443,20.09000015258789,46.830015726457134,57.34312848828711,92.14119384552929,82.33758135241416,51.98062037361469,84.86623929678811,95.62951532180593
2026-01-21,65.77061838841036,neutral,0.0,2.0357853891122213,16.899999618530273,47.45753703115869,58.75521652944455,97.9374995069235,91.83785874586,59.2922935464097,87.40794005163028,100.0
2026-01-22,66.3584964354762,neutral,0.0,1.7913090453126612,15.640000343322754,43.4941464313673,56.59010313401331,100.0,91.97765736259828,65.94715499927257,84.18112480647017,100.0
2026-01-23,61.84761872751952,neutral,0.0,0.5883456692202138,16.09000015258789,35.250823872543926,47.56232770201159,100.0,87.95176942329137,60.74330644690158,77.05567847059109,100.0
2026-01-26,62.69011597739487,neutral,0.0,0.8611346658075725,16.149999618530273,33.77270487764823,53.96299448614646,100.0,93.4857663138174,57.25719500883071,81.35509654232749,100.0
2026-01-27,63.85450901459314,neutral,0.0,1.2772528317888332,16.350000381469727,36.79841079410924,58.73488044486881,100.0,89.83192652126621,63.02532123213174,82.17692677877105,100.0
2026-01-28,67.20386882015876,neutral,0.0,2.2820607734585163,16.350000381469727,46.78747112213733,57.27553267175396,100.0,84.68466491731647,70.94116210937503,80.54495054333483,100.0
2026-01-29,65.28402005632736,neutral,0.0,1.88312573659426,16.8799991607666,38.45948747762286,61.265995123568295,100.0,83.17160251029028,55.105681410872975,84.82523933252591,100.0
2026-01-30,62.61872335734717,neutral,0.0,1.2705771855793913,17.440000534057617,26.56587439162712,62.36814058567126,100.0,85.61789118143378,50.33034038101487,85.75132442143592,100.0
2026-02-02,69.69396494634861,neutral,0.0,3.025749534868938,16.34000015258789,44.18246342905281,65.35674042912649,100.0,86.49206027715678,62.13469661240285,98.88276688707803,100.0
2026-02-03,63.72011543713796,neutral,0.0,1.7880346311413886,18.0,31.48023855192645,58.8403073398694,100.0,78.97158529868193,51.90823483419656,100.0,100.0
2026-02-04,65.10265890814355,neutral,0.0,2.416557468585645,18.63999938964844,27.65940437109738,64.78724710525903,100.0,84.56898783437279,60.00040627035204,100.0,100.0
2026-02-05,57.01060365139984,neutral,0.0,1.0343612483130205,21.770000457763672,20.67602428909433,54.831395869892674,100.0,79.76596751258242,48.219290393205895,99.04452196741148,100.0
2026-02-06,59.99373225393621,neutral,0.0,1.4616999564848188,20.3700008392334,27.54882910620866,62.17667614783713,100.0,85.40877247765317,43.76462399020515,100.0,100.0
