date,av_sentiment_avg,av_sentiment_std,av_bullish_ratio,av_bearish_ratio,news_count,candidates_count,negation_filtered,gpt_interpreted,gpt_calls_new,active_events_count,event_adjustment,conflicts_count,conflict_penalty,sanity_corrections,active_events,has_war,has_rate_hike,has_rate_cut,has_rate_event,has_geopolitical,has_tariff,has_export_ban,has_earnings_shock,has_oil_surge,has_banking_crisis,has_inflation,has_fed_statement
2025-05-02,0.1378,0.3306,0.498,0.187,450,12,0,12,10,3,-22.0,0,0,1,"관세,지정학_긴장,실적쇼크",0,0,0,0,1,1,0,1,0,0,0,0
2025-05-03,0.0831,0.3374,0.464,0.188,69,1,0,1,1,1,-2.5,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2025-05-04,0.1881,0.2759,0.557,0.114,88,1,0,1,1,1,-2.1,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2025-05-05,0.1559,0.3399,0.537,0.171,467,14,0,14,13,5,-30.0,0,0,0,"지정학_긴장,관세,실적쇼크,금리정책_인하,은행위기",0,0,1,1,1,1,0,1,0,1,0,0
2025-05-06,0.1865,0.3025,0.576,0.146,616,15,0,15,14,5,-25.9,1,-2,0,"실적쇼크,관세,금리정책_인상,금리정책_인하,지정학_긴장",0,1,1,1,1,1,0,1,0,0,0,0
2025-05-07,0.2016,0.3034,0.598,0.119,624,14,0,14,14,4,-28.0,0,0,0,"지정학_긴장,관세,실적쇼크,수출규제",0,0,0,0,1,1,1,1,0,0,0,0
2025-05-08,0.1768,0.3117,0.542,0.15,688,10,0,10,9,4,-24.0,0,0,0,"인플레이션,실적쇼크,관세,지정학_긴장",0,0,0,0,1,1,0,1,0,0,1,0
2025-05-09,0.1638,0.3213,0.521,0.167,426,10,0,10,10,3,-15.1,0,0,0,"실적쇼크,관세|금리정책_인하,관세",0,0,1,1,0,1,0,1,0,0,0,0
2025-05-10,0.0791,0.3022,0.456,0.256,90,3,0,3,3,2,-4.6,0,0,0,"실적쇼크,지정학_긴장",0,0,0,0,1,0,0,1,0,0,0,0
2025-05-11,0.1217,0.3215,0.487,0.2,150,3,0,3,2,1,-2.5,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2025-05-12,0.2025,0.3172,0.616,0.146,500,12,1,12,12,4,-28.6,0,0,3,"관세,지정학_긴장,수출규제,실적쇼크",0,0,0,0,1,1,1,1,0,0,0,0
2025-05-13,0.1765,0.325,0.588,0.146,582,9,1,9,8,2,-15.5,0,0,0,"관세,실적쇼크",0,0,0,0,0,1,0,1,0,0,0,0
2025-05-14,0.1669,0.3258,0.556,0.164,628,8,0,8,8,4,-9.7,0,0,0,"실적쇼크,인플레이션,금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,1,0,0,1,0
2025-05-15,0.1854,0.3077,0.571,0.155,594,10,0,10,10,5,-23.5,0,0,0,"관세,실적쇼크,지정학_긴장,수출규제,금리정책_인상",0,1,0,1,1,1,1,1,0,0,0,0
2025-05-16,0.1502,0.3015,0.534,0.17,412,6,0,6,6,3,-8.6,0,0,0,"금리정책_인상,실적쇼크,관세",0,1,0,1,0,1,0,1,0,0,0,0
2025-05-17,0.099,0.2977,0.476,0.22,82,2,0,2,2,2,-2.9,0,0,0,"수출규제,관세",0,0,0,0,0,1,1,0,0,0,0,0
2025-05-18,0.1677,0.3002,0.624,0.151,93,3,0,3,3,3,-7.1,0,0,0,"관세,지정학_긴장,실적쇼크",0,0,0,0,1,1,0,1,0,0,0,0
2025-05-19,0.1768,0.3008,0.571,0.134,471,9,0,9,8,4,-15.9,1,-2,1,"금리정책_인상,지정학_긴장,관세,금리정책_인하",0,1,1,1,1,1,0,0,0,0,0,0
2025-05-20,0.2042,0.3046,0.595,0.127,481,7,0,7,6,4,-17.0,1,-2,0,"금리정책_인상,지정학_긴장,수출규제,금리정책_인하",0,1,1,1,1,0,1,0,0,0,0,0
2025-05-21,0.1791,0.3192,0.584,0.153,476,6,0,6,6,4,-7.0,1,-2,0,"금리정책_인하,관세,금리정책_인상,실적쇼크",0,1,1,1,0,1,0,1,0,0,0,0
2025-05-22,0.2256,0.3263,0.63,0.133,460,5,1,5,4,3,-1.1,0,0,0,"실적쇼크,수출규제,금리정책_인하",0,0,1,1,0,0,1,1,0,0,0,0
2025-05-23,0.1432,0.3401,0.546,0.185,335,7,0,7,7,2,-12.6,0,0,0,"관세,금리정책_인상",0,1,0,1,0,1,0,0,0,0,0,0
2025-05-24,0.0984,0.3314,0.447,0.276,76,1,0,1,1,1,-1.4,0,0,0,인플레이션,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-25,0.0642,0.3327,0.426,0.25,68,1,0,1,1,1,-2.5,0,0,0,인플레이션,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-26,0.125,0.3594,0.567,0.201,164,3,0,3,3,1,-9.7,0,0,1,관세,0,0,0,0,0,1,0,0,0,0,0,0
2025-05-27,0.1818,0.3396,0.605,0.165,474,9,1,9,9,5,-19.2,1,-2,0,"실적쇼크,관세,지정학_긴장,금리정책_인상,금리정책_인하",0,1,1,1,1,1,0,1,0,0,0,0
2025-05-28,0.1886,0.3255,0.596,0.154,508,17,0,17,17,5,-27.8,0,0,2,"관세,실적쇼크,지정학_긴장,금리정책_인하,수출규제",0,0,1,1,1,1,1,1,0,0,0,0
2025-05-29,0.1677,0.3303,0.563,0.19,554,12,0,12,12,5,-30.0,0,0,1,"수출규제,실적쇼크,관세,금리정책_인상|관세,금리정책_인상",0,1,0,1,0,1,1,1,0,0,0,0
2025-05-30,0.1442,0.3304,0.515,0.186,435,8,0,8,8,3,-21.4,0,0,0,"지정학_긴장,관세,금리정책_인상",0,1,0,1,1,1,0,0,0,0,0,0
2025-05-31,0.1037,0.3277,0.465,0.184,114,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-01,0.1036,0.3738,0.49,0.24,104,3,0,3,0,3,-4.5,1,-2,1,"금리정책_인상,금리정책_인하,지정학_긴장",0,1,1,1,1,0,0,0,0,0,0,0
2025-06-02,0.2014,0.3095,0.595,0.128,716,13,0,12,0,6,-20.8,1,-2,0,"관세,금리정책_인상,금리정책_인하,유가급등,실적쇼크,지정학_긴장",0,1,1,1,1,1,0,1,1,0,0,0
2025-06-03,0.2066,0.3059,0.618,0.135,646,12,0,10,0,6,-19.9,1,-2,1,"관세,금리정책_인상,금리정책_인하,은행위기,전쟁,지정학_긴장",1,1,1,1,1,1,0,0,0,1,0,0
2025-06-04,0.1935,0.2938,0.607,0.145,491,9,0,9,0,4,-18.3,1,-2,0,"관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,0,1,0,1,0,0,0,0
2025-06-05,0.2103,0.3097,0.614,0.132,547,19,0,13,0,7,-16.8,1,-2,0,"관세,금리정책_인상,금리정책_인하|지정학_긴장,금리정책_인하,수출규제,실적쇼크,은행위기",0,1,1,1,1,1,1,1,0,1,0,0
2025-06-06,0.164,0.321,0.566,0.168,399,7,0,7,0,5,-10.8,0,0,0,"관세,금리정책_인하,실적쇼크,은행위기,지정학_긴장",0,0,1,1,1,1,0,1,0,1,0,0
2025-06-07,0.1251,0.2971,0.528,0.167,36,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-08,0.097,0.402,0.507,0.333,75,4,0,4,0,2,-0.7,0,0,0,"금리정책_인하,실적쇼크",0,0,1,1,0,0,0,1,0,0,0,0
2025-06-09,0.2054,0.3048,0.641,0.129,496,9,0,9,0,4,-19.0,0,0,0,"관세,금리정책_인상,실적쇼크,지정학_긴장",0,1,0,1,1,1,0,1,0,0,0,0
2025-06-10,0.1994,0.3058,0.601,0.139,534,4,0,4,0,3,-5.0,0,0,0,"관세,금리정책_인하,지정학_긴장",0,0,1,1,1,1,0,0,0,0,0,0
2025-06-11,0.1987,0.3107,0.599,0.142,514,10,0,10,0,5,-18.4,0,0,0,"관세,수출규제,지정학_긴장,실적쇼크,전쟁",1,0,0,0,1,1,1,1,0,0,0,0
2025-06-12,0.2105,0.3146,0.612,0.129,474,5,0,5,0,4,-13.0,0,0,0,"수출규제,실적쇼크,전쟁,지정학_긴장",1,0,0,0,1,0,1,1,0,0,0,0
2025-06-13,0.2049,0.3099,0.62,0.135,355,10,0,8,0,6,-18.9,0,0,0,"관세,수출규제,실적쇼크,유가급등|지정학_긴장,지정학_긴장|유가급등,지정학_긴장",0,0,0,0,1,1,1,1,1,0,0,0
2025-06-14,0.1123,0.3136,0.473,0.22,91,4,0,4,0,4,-12.9,0,0,0,"관세,수출규제,전쟁|유가급등|지정학_긴장,지정학_긴장",1,0,0,0,1,1,1,0,1,0,0,0
2025-06-15,0.1942,0.3327,0.589,0.15,107,1,0,1,0,1,-2.5,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2025-06-16,0.2405,0.2902,0.674,0.103,494,5,0,5,0,4,-8.0,0,0,0,"금리정책_인상,실적쇼크,전쟁,지정학_긴장",1,1,0,1,1,0,0,1,0,0,0,0
2025-06-17,0.2139,0.3023,0.608,0.114,490,13,0,9,0,4,-17.1,1,-2,1,"금리정책_인상,금리정책_인하,은행위기,지정학_긴장",0,1,1,1,1,0,0,0,0,1,0,0
2025-06-18,0.2129,0.3049,0.609,0.122,534,15,0,12,0,6,-16.7,1,-2,0,"관세,금리정책_인하,금리정책_인상,실적쇼크,은행위기,지정학_긴장",0,1,1,1,1,1,0,1,0,1,0,0
2025-06-19,-0.1676,0.4037,0.25,0.585,697,7,0,7,0,5,-11.9,1,-2,0,"금리정책_인상,금리정책_인하,수출규제,관세,지정학_긴장",0,1,1,1,1,1,1,0,0,0,0,0
2025-06-20,-0.2082,0.3639,0.181,0.648,1186,15,0,13,0,6,-21.0,1,-2,0,"수출규제,관세,금리정책_인상,금리정책_인하,은행위기,지정학_긴장",0,1,1,1,1,1,1,0,0,1,0,0
2025-06-21,0.2039,0.2943,0.556,0.133,90,1,0,1,0,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2025-06-22,0.1223,0.3774,0.51,0.216,102,2,0,2,0,2,-5.5,0,0,0,"금리정책_인상,지정학_긴장",0,1,0,1,1,0,0,0,0,0,0,0
2025-06-23,0.167,0.2443,0.475,0.089,903,15,1,10,0,3,-15.4,1,-2,0,"지정학_긴장,금리정책_인상,금리정책_인하",0,1,1,1,1,0,0,0,0,0,0,0
2025-06-24,0.2067,0.2912,0.624,0.12,606,7,0,7,0,2,-5.0,0,0,0,"금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,0,0,0,0,0
2025-06-25,0.1963,0.3098,0.589,0.157,559,9,0,9,0,5,-13.0,0,0,0,"관세,금리정책_인하,수출규제,실적쇼크,지정학_긴장",0,0,1,1,1,1,1,1,0,0,0,0
2025-06-26,0.2053,0.317,0.609,0.129,588,9,0,9,0,6,-19.2,1,-2,0,"관세,금리정책_인상,금리정책_인하|관세|인플레이션,금리정책_인하,실적쇼크,지정학_긴장",0,1,1,1,1,1,0,1,0,0,1,0
2025-06-27,0.2023,0.2792,0.565,0.102,384,2,1,2,0,1,4.4,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2025-06-28,0.1393,0.291,0.493,0.149,67,1,0,1,0,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-29,0.1285,0.2843,0.432,0.167,162,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-30,0.2026,0.2903,0.58,0.115,697,8,0,7,0,4,-11.0,1,-2,0,"관세,금리정책_인하,금리정책_인상,지정학_긴장",0,1,1,1,1,1,0,0,0,0,0,0
2025-07-01,0.2084,0.2801,0.58,0.092,698,8,0,7,0,4,-9.5,0,0,0,"관세,금리정책_인하,수출규제,지정학_긴장",0,0,1,1,1,1,1,0,0,0,0,0
2025-07-02,0.1845,0.2912,0.542,0.122,703,9,0,9,0,4,-17.1,0,0,0,"수출규제,금리정책_인하,실적쇼크,지정학_긴장",0,0,1,1,1,0,1,1,0,0,0,0
2025-07-03,0.1997,0.303,0.587,0.139,404,7,0,7,0,3,3.9,1,-2,0,"금리정책_인상,금리정책_인하,전쟁",1,1,1,1,0,0,0,0,0,0,0,0
2025-07-04,0.1937,0.3096,0.587,0.132,121,3,0,3,0,2,-8.4,0,0,0,"금리정책_인상,지정학_긴장",0,1,0,1,1,0,0,0,0,0,0,0
2025-07-05,0.1284,0.3126,0.467,0.167,60,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06,0.1503,0.3209,0.542,0.14,107,2,2,2,0,1,5.0,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2025-07-07,0.214,0.3136,0.593,0.105,535,10,2,10,0,4,-8.3,1,-2,0,"관세,금리정책_인상,금리정책_인하,은행위기",0,1,1,1,0,1,0,0,0,1,0,0
2025-07-08,0.208,0.2818,0.584,0.111,666,9,0,9,0,5,-7.3,1,-2,0,"금리정책_인상,금리정책_인하,수출규제,실적쇼크,지정학_긴장",0,1,1,1,1,0,1,1,0,0,0,0
2025-07-09,0.1841,0.2856,0.54,0.114,589,11,1,10,0,6,-20.7,1,-2,0,"금리정책_인상,실적쇼크,금리정책_인하,수출규제,전쟁,지정학_긴장",1,1,1,1,1,0,1,1,0,0,0,0
2025-07-10,0.1745,0.2972,0.522,0.126,611,8,0,8,0,5,-19.9,1,-2,0,"금리정책_인상,금리정책_인하,수출규제,실적쇼크,관세",0,1,1,1,0,1,1,1,0,0,0,0
2025-07-11,0.1459,0.3322,0.471,0.176,414,9,0,7,0,6,-13.4,0,0,0,"관세,관세|금리정책_인하|지정학_긴장,관세|금리정책_인상,수출규제,실적쇼크,지정학_긴장",0,1,1,1,1,1,1,1,0,0,0,0
2025-07-12,0.1049,0.3212,0.411,0.211,90,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-13,0.1405,0.3045,0.496,0.165,127,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-14,0.2148,0.2947,0.599,0.118,576,13,0,11,0,5,-21.8,0,0,1,"관세,금리정책_인하,수출규제,은행위기,지정학_긴장",0,0,1,1,1,1,1,0,0,1,0,0
2025-07-15,0.2236,0.2794,0.61,0.099,687,7,0,7,0,3,-5.0,0,0,0,"실적쇼크,금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,1,0,0,0,0
2025-07-16,0.0583,0.3377,0.413,0.3,849,13,0,12,0,6,-19.9,1,-2,1,"관세,금리정책_인상,금리정책_인하,실적쇼크,수출규제,인플레이션",0,1,1,1,0,1,1,1,0,0,1,0
2025-07-17,0.1789,0.2939,0.529,0.126,637,8,0,8,0,4,-15.0,0,0,1,"수출규제,관세,금리정책_인하,전쟁",1,0,1,1,0,1,1,0,0,0,0,0
2025-07-18,0.1315,0.3395,0.516,0.199,428,5,0,5,0,4,-6.6,1,-2,1,"관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,0,1,0,1,0,0,0,0
2025-07-19,0.1431,0.2871,0.472,0.111,108,1,0,1,0,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2025-07-20,0.185,0.2583,0.6,0.136,125,1,0,1,0,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2025-07-21,0.2008,0.3163,0.593,0.138,636,12,1,12,0,5,-28.0,1,-2,0,"관세,금리정책_인상,금리정책_인하,실적쇼크,지정학_긴장",0,1,1,1,1,1,0,1,0,0,0,0
2025-07-22,0.1763,0.3126,0.546,0.163,722,13,0,12,0,6,-28.3,1,-2,1,"관세,금리정책_인상,금리정책_인하,실적쇼크,전쟁|지정학_긴장,지정학_긴장",1,1,1,1,1,1,0,1,0,0,0,0
2025-07-23,0.2151,0.3036,0.6,0.126,748,11,0,8,0,4,-8.2,1,-2,0,"관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,0,1,0,1,0,0,0,0
2025-07-24,0.1882,0.2988,0.554,0.14,735,9,0,9,0,5,-18.8,1,-2,0,"관세,금리정책_인상,금리정책_인하,실적쇼크,지정학_긴장",0,1,1,1,1,1,0,1,0,0,0,0
2025-07-25,0.1674,0.3273,0.562,0.185,470,7,0,7,0,4,-13.9,1,-2,0,"금리정책_인상,금리정책_인하,실적쇼크,지정학_긴장",0,1,1,1,1,0,0,1,0,0,0,0
2025-07-26,0.1539,0.3249,0.528,0.139,108,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27,0.1573,0.2737,0.546,0.13,108,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28,0.1657,0.2958,0.533,0.152,730,12,0,12,0,4,-14.1,0,0,0,"금리정책_인하,수출규제,실적쇼크,지정학_긴장",0,0,1,1,1,0,1,1,0,0,0,0
2025-07-29,0.2422,0.2886,0.667,0.12,1101,11,1,11,0,6,-15.7,1,-2,0,"관세,금리정책_인하,금리정책_인상,실적쇼크,유가급등|지정학_긴장,지정학_긴장",0,1,1,1,1,1,0,1,1,0,0,0
2025-07-30,0.2096,0.3077,0.592,0.137,879,21,0,14,0,8,-29.4,1,-2,0,"관세|전쟁,관세,금리정책_인상,실적쇼크,금리정책_인하,수출규제,전쟁,지정학_긴장",1,1,1,1,1,1,1,1,0,0,0,0
2025-07-31,0.1917,0.2859,0.555,0.14,1075,10,0,5,0,3,-11.2,0,0,0,"금리정책_인하|관세,실적쇼크,지정학_긴장",0,0,1,1,1,1,0,1,0,0,0,0
2025-08-01,0.1639,0.3194,0.537,0.162,697,19,0,11,0,5,-16.6,1,-2,0,"금리정책_인하|관세,관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,0,1,0,1,0,0,0,0
2025-08-02,0.1093,0.2999,0.429,0.202,168,4,0,4,0,2,-8.0,0,0,0,"관세,실적쇼크",0,0,0,0,0,1,0,1,0,0,0,0
2025-08-03,0.1013,0.3083,0.422,0.171,199,3,0,3,0,3,-9.7,0,0,0,"관세,실적쇼크,전쟁",1,0,0,0,0,1,0,1,0,0,0,0
2025-08-04,0.2097,0.3053,0.605,0.122,790,21,0,14,0,7,-19.2,1,-2,0,"금리정책_인하,관세,금리정책_인상,수출규제,실적쇼크,은행위기,전쟁",1,1,1,1,0,1,1,1,0,1,0,0
2025-08-05,-0.0417,0.4147,0.355,0.391,1487,40,0,17,0,8,-22.9,1,-2,0,"관세,금리정책_인상,금리정책_인하,수출규제,지정학_긴장,실적쇼크,은행위기,전쟁",1,1,1,1,1,1,1,1,0,1,0,0
2025-08-06,0.185,0.3199,0.571,0.165,980,19,0,6,0,2,-12.8,0,0,0,"실적쇼크,지정학_긴장",0,0,0,0,1,0,0,1,0,0,0,0
2025-08-07,0.2178,0.3055,0.609,0.132,1034,22,0,10,0,5,-11.8,0,0,0,"관세,실적쇼크,관세|인플레이션,금리정책_인하,은행위기",0,0,1,1,0,1,0,1,0,1,1,0
2025-08-08,-0.0018,0.3934,0.346,0.313,969,17,0,12,0,4,-16.7,0,0,0,"관세,금리정책_인하,실적쇼크,지정학_긴장",0,0,1,1,1,1,0,1,0,0,0,0
2025-08-09,0.1839,0.3219,0.54,0.175,126,2,0,2,0,1,-5.0,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2025-08-10,0.1154,0.3567,0.426,0.21,176,4,0,4,0,2,-9.2,0,0,0,"실적쇼크,인플레이션",0,0,0,0,0,0,0,1,0,0,1,0
2025-08-11,0.1858,0.3253,0.592,0.153,750,17,0,13,0,7,-23.5,1,-2,1,"관세,금리정책_인상,금리정책_인하,수출규제,실적쇼크,은행위기,지정학_긴장",0,1,1,1,1,1,1,1,0,1,0,0
2025-08-12,0.1882,0.3001,0.561,0.133,822,23,0,9,0,5,-6.2,0,0,0,"금리정책_인하,관세,수출규제,실적쇼크,지정학_긴장",0,0,1,1,1,1,1,1,0,0,0,0
2025-08-13,0.2001,0.3088,0.585,0.126,850,27,0,15,0,7,-14.8,1,-2,0,"금리정책_인하,관세,금리정책_인상,수출규제,실적쇼크,은행위기,지정학_긴장",0,1,1,1,1,1,1,1,0,1,0,0
2025-08-14,0.126,0.3459,0.518,0.233,915,23,0,16,0,7,-30,1,-2,0,"수출규제,관세,금리정책_인상,금리정책_인하,실적쇼크,금리정책_인상|인플레이션,지정학_긴장",0,1,1,1,1,1,1,1,0,0,1,0
2025-08-15,0.1658,0.3145,0.536,0.174,534,9,0,9,0,4,-5.0,0,0,0,"금리정책_인하,실적쇼크,인플레이션,지정학_긴장",0,0,1,1,1,0,0,1,0,0,1,0
2025-08-16,0.0856,0.3448,0.45,0.258,120,2,0,2,0,2,-5.5,0,0,0,"수출규제,실적쇼크",0,0,0,0,0,0,1,1,0,0,0,0
2025-08-17,0.1372,0.3571,0.558,0.204,147,3,0,3,0,2,-2.5,0,0,0,"관세,금리정책_인하",0,0,1,1,0,1,0,0,0,0,0,0
2025-08-18,0.2125,0.3113,0.621,0.129,652,11,0,10,0,6,-9.5,0,0,0,"금리정책_인하,수출규제,실적쇼크,연준발언,은행위기,지정학_긴장",0,0,1,1,1,0,1,1,0,1,0,1
2025-08-19,0.2137,0.3157,0.614,0.141,603,7,0,7,0,5,-9.6,1,-2,1,"관세,지정학_긴장,금리정책_인상,금리정책_인하,연준발언",0,1,1,1,1,1,0,0,0,0,0,1
2025-08-20,0.1776,0.3221,0.572,0.155,645,19,0,10,0,6,-12.5,1,-2,0,"금리정책_인상,금리정책_인하,금리정책_인하|지정학_긴장,실적쇼크,전쟁,지정학_긴장",1,1,1,1,1,0,0,1,0,0,0,0
2025-08-21,0.1098,0.359,0.514,0.275,799,18,0,11,0,5,-21.3,1,-2,1,"관세,금리정책_인하,실적쇼크,금리정책_인상,지정학_긴장",0,1,1,1,1,1,0,1,0,0,0,0
2025-08-22,0.1715,0.3134,0.571,0.146,438,13,0,9,0,4,3.0,0,0,0,"관세,금리정책_인하,실적쇼크,금리정책_인하|지정학_긴장",0,0,1,1,1,1,0,1,0,0,0,0
2025-08-23,0.1687,0.3096,0.529,0.147,102,1,0,1,0,1,2.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2025-08-24,0.1754,0.3278,0.564,0.182,110,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-25,0.21,0.3034,0.595,0.113,617,8,1,8,0,4,-3.7,1,-2,0,"관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,0,1,0,1,0,0,0,0
2025-08-26,0.1876,0.322,0.58,0.142,683,13,1,10,0,5,-3.7,1,-2,0,"관세,금리정책_인상,금리정책_인하,수출규제,실적쇼크",0,1,1,1,0,1,1,1,0,0,0,0
2025-08-27,-0.1233,0.3901,0.274,0.536,1264,13,0,10,0,5,-10.3,1,-2,0,"지정학_긴장,관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,1,1,0,1,0,0,0,0
2025-08-28,0.2044,0.3136,0.612,0.128,681,9,0,8,0,5,-7.6,0,0,0,"금리정책_인하,관세,실적쇼크,전쟁,지정학_긴장",1,0,1,1,1,1,0,1,0,0,0,0
2025-08-29,0.1747,0.3137,0.555,0.153,483,4,0,4,0,3,-5.3,0,0,0,"관세,금리정책_인하,인플레이션",0,0,1,1,0,1,0,0,0,0,1,0
2025-08-30,0.0843,0.2846,0.396,0.231,134,4,0,4,0,4,-7.6,0,0,0,"관세,금리정책_인하,실적쇼크,인플레이션",0,0,1,1,0,1,0,1,0,0,1,0
2025-08-31,0.0992,0.2909,0.465,0.226,155,4,0,4,0,2,-3.2,0,0,0,"금리정책_인하,실적쇼크",0,0,1,1,0,0,0,1,0,0,0,0
2025-09-01,0.2171,0.2609,0.592,0.079,265,9,0,6,0,3,2.3,0,0,0,"관세,금리정책_인하,실적쇼크",0,0,1,1,0,1,0,1,0,0,0,0
2025-09-02,0.1966,0.3041,0.599,0.139,893,8,0,7,0,4,-9.6,1,-2,0,"금리정책_인상,금리정책_인하,실적쇼크,지정학_긴장",0,1,1,1,1,0,0,1,0,0,0,0
2025-09-03,0.2162,0.3,0.614,0.126,753,8,0,8,0,4,0.0,0,0,0,"금리정책_인하|지정학_긴장,금리정책_인하,실적쇼크,지정학_긴장",0,0,1,1,1,0,0,1,0,0,0,0
2025-09-04,0.2006,0.3032,0.577,0.136,737,14,0,9,0,3,-0.4,0,0,0,"금리정책_인하,실적쇼크,관세",0,0,1,1,0,1,0,1,0,0,0,0
2025-09-05,0.1702,0.3166,0.531,0.166,531,15,0,11,0,6,-13.3,1,-2,0,"금리정책_인상,금리정책_인하,실적쇼크,은행위기,지정학_긴장,전쟁",1,1,1,1,1,0,0,1,0,1,0,0
2025-09-06,0.118,0.3362,0.483,0.212,118,2,1,2,0,2,0.0,0,0,0,"금리정책_인하,관세",0,0,1,1,0,1,0,0,0,0,0,0
2025-09-07,0.1875,0.3272,0.628,0.169,148,3,0,3,0,3,-12.0,0,0,0,"지정학_긴장,관세,실적쇼크",0,0,0,0,1,1,0,1,0,0,0,0
2025-09-08,0.2185,0.2985,0.635,0.108,687,15,0,9,0,5,2.1,0,0,0,"관세,지정학_긴장,금리정책_인하,실적쇼크,은행위기",0,0,1,1,1,1,0,1,0,1,0,0
2025-09-09,-0.014,0.3894,0.37,0.414,1380,13,0,12,0,6,-12.9,1,-2,0,"수출규제,지정학_긴장,관세,금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,1,1,1,1,0,0,0,0
2025-09-10,0.2139,0.2979,0.609,0.129,714,19,0,12,0,8,-6.8,1,-2,0,"관세,유가급등,금리정책_인상,금리정책_인하,실적쇼크,연준발언,인플레이션,지정학_긴장",0,1,1,1,1,1,0,1,1,0,1,1
2025-09-11,0.2258,0.2966,0.622,0.115,712,16,0,12,0,5,0.0,0,0,0,"관세,금리정책_인하,실적쇼크,은행위기,지정학_긴장",0,0,1,1,1,1,0,1,0,1,0,0
2025-09-12,0.1825,0.3213,0.58,0.152,598,9,1,9,0,6,-11.9,1,-2,0,"관세,금리정책_인상,금리정책_인하,수출규제,은행위기,지정학_긴장",0,1,1,1,1,1,1,0,0,1,0,0
2025-09-13,0.0953,0.3333,0.439,0.237,173,1,0,1,0,1,1.4,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2025-09-14,0.1105,0.3961,0.55,0.256,129,4,0,3,0,1,8.0,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2025-09-15,-0.075,0.3888,0.326,0.488,1412,13,0,11,0,6,-13.1,1,-2,0,"관세,금리정책_인상,금리정책_인하,수출규제,실적쇼크,지정학_긴장",0,1,1,1,1,1,1,1,0,0,0,0
2025-09-16,0.2217,0.291,0.622,0.119,896,12,0,11,0,5,-2.1,0,0,0,"수출규제,금리정책_인하,실적쇼크,은행위기,지정학_긴장",0,0,1,1,1,0,1,1,0,1,0,0
2025-09-17,0.2024,0.3006,0.587,0.132,734,15,0,9,0,3,14.8,0,0,0,"수출규제,금리정책_인하,실적쇼크",0,0,1,1,0,0,1,1,0,0,0,0
2025-09-18,0.1654,0.3336,0.554,0.187,836,23,0,12,0,5,6.3,0,0,0,"관세,수출규제,금리정책_인하,실적쇼크,지정학_긴장",0,0,1,1,1,1,1,1,0,0,0,0
2025-09-19,0.0749,0.3722,0.471,0.283,739,12,1,10,0,5,-10.0,1,-2,0,"관세,금리정책_인상,금리정책_인하,지정학_긴장,실적쇼크",0,1,1,1,1,1,0,1,0,0,0,0
