decision_threshold,domain_high_json,domain_low_json,gene_validation_reason,genes_json,model_hash,oos_gate,oos_passed_count,oos_precision,origin_train_label,pass_probability,reject_reasons,rejected_narrow_individual_count,rejected_near_full_individual_count,rejected_open_individual_count,status,stress_gate,stress_passed_count,stress_precision,survivor,thin_sample_rejected,ticker,train_fitness,train_gate,train_passed_count,train_precision,upper_fallback_event_count,valid_bilateral_gene
0.45,"{""close_pos5"": 0.995505515882936, ""cumulative_ret5_pct"": 13.673170900052444, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 11.663433460432724, ""pullback_from_high5_pct"": 14.955335322036746, ""ret_d1_pct"": 7.430660987151283, ""ret_d2_pct"": 7.430660987151283, ""ret_d3_pct"": 7.430660987151283, ""ret_d4_pct"": 7.430660987151283, ""ret_d5_pct"": 7.430660987151283, ""single_up_day5_pct"": 7.430660987151283, ""up_days5"": 5.0}","{""close_pos5"": 0.0014939483932146, ""cumulative_ret5_pct"": -11.823493792717588, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0382527638105312, ""ret_d1_pct"": -7.919418510473497, ""ret_d2_pct"": -7.919418510473497, ""ret_d3_pct"": -7.919418510473497, ""ret_d4_pct"": -7.919418510473497, ""ret_d5_pct"": -7.919418510473497, ""single_up_day5_pct"": -0.7643374675868841, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.3321968964437761, 0.836757513323264], ""cumulative_ret5_pct"": [0.16148623481294855, 0.7299661490104624], ""days_since_high5"": [0.20755910569712288, 0.5273510953017895], ""fade_after_surge_score"": [0.10834951664956319, 0.8356358190000535], ""pullback_from_high5_pct"": [0.05882301560993709, 0.6495742299501883], ""ret_d1_pct"": [0.10119146608759216, 0.7064097836375893], ""ret_d2_pct"": [0.3312680160730479, 0.6787148678175737], ""ret_d3_pct"": [0.1926536668102929, 0.7718171403204045], ""ret_d4_pct"": [0.33582695865114687, 0.9173456846178515], ""ret_d5_pct"": [0.07896335513883729, 0.6275527515435486], ""single_up_day5_pct"": [0.03429786654482985, 0.6870611883769817], ""up_days5"": [0.17601736765951914, 0.9120856863536424]}",c5203390d0bf536f7fa99ddbc9bf5e9d5cc16a654c873bc23948e0c1bf29f5f1,False,15,0.3333333333333333,train_2,0.85,"[""precision<0.7000"", ""precision<0.7000""]",1,0,0,REJECTED,False,25,0.2,False,False,AEIS,243.78147560413163,True,20,0.85,224,True
0.516,"{""close_pos5"": 0.9970754005265496, ""cumulative_ret5_pct"": 18.12140136984506, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 28.50497682335683, ""pullback_from_high5_pct"": 23.8770125750559, ""ret_d1_pct"": 19.259077952043132, ""ret_d2_pct"": 19.259077952043132, ""ret_d3_pct"": 19.259077952043132, ""ret_d4_pct"": 19.259077952043132, ""ret_d5_pct"": 19.259077952043132, ""single_up_day5_pct"": 19.259077952043132, ""up_days5"": 5.0}","{""close_pos5"": 0.0063170222636463, ""cumulative_ret5_pct"": -17.779498112397686, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0195468758215744, ""ret_d1_pct"": -13.106086133918582, ""ret_d2_pct"": -13.106086133918582, ""ret_d3_pct"": -13.106086133918582, ""ret_d4_pct"": -13.106086133918582, ""ret_d5_pct"": -13.106086133918582, ""single_up_day5_pct"": -0.9916829998992016, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.04196842672126834, 0.8185506618262929], ""cumulative_ret5_pct"": [0.41020713712945434, 0.6240932317037882], ""days_since_high5"": [0.2191584414262157, 0.7791872806139558], ""fade_after_surge_score"": [0.07102808987237372, 0.5091213897257736], ""pullback_from_high5_pct"": [0.07732805000020032, 0.690868731544697], ""ret_d1_pct"": [0.30266228648307747, 0.5193848020727652], ""ret_d2_pct"": [0.08566146981412902, 0.8803124182511982], ""ret_d3_pct"": [0.22259138526435146, 0.5147279301971722], ""ret_d4_pct"": [0.21327849805388258, 0.7745316554948437], ""ret_d5_pct"": [0.1716795320875734, 0.883570818619913], ""single_up_day5_pct"": [0.1387959371835526, 0.6989980699907674], ""up_days5"": [0.45862925532094057, 0.8406512261042925]}",193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,False,17,0.47058823529411764,train_3,0.9583333333333334,"[""precision<0.8083"", ""precision<0.8083""]",31,0,5,REJECTED,False,31,0.41935483870967744,False,False,AEIS,269.1547539267826,True,24,0.9583333333333334,240,True
0.6138645418326693,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 17.687075297261767, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 16.270755626938772, ""pullback_from_high5_pct"": 19.326024670612306, ""ret_d1_pct"": 13.632883334775904, ""ret_d2_pct"": 13.632883334775904, ""ret_d3_pct"": 13.632883334775904, ""ret_d4_pct"": 13.632883334775904, ""ret_d5_pct"": 13.632883334775904, ""single_up_day5_pct"": 13.632883334775904, ""up_days5"": 5.0}","{""close_pos5"": 0.0034568765092459, ""cumulative_ret5_pct"": -15.203933139974634, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -7.878650641654605, ""ret_d2_pct"": -7.878650641654605, ""ret_d3_pct"": -7.878650641654605, ""ret_d4_pct"": -7.878650641654605, ""ret_d5_pct"": -7.878650641654605, ""single_up_day5_pct"": -1.1491734422686917, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.04757900915283008, 0.8137941150955426], ""cumulative_ret5_pct"": [0.2381632100180454, 0.7054680279530793], ""days_since_high5"": [0.18044671848864705, 0.959942314950342], ""fade_after_surge_score"": [0.08724164078045239, 0.6628059494281462], ""pullback_from_high5_pct"": [0.10992259309641617, 0.5968718797161162], ""ret_d1_pct"": [0.023677031003449034, 0.6525989732985721], ""ret_d2_pct"": [0.1193269785105663, 0.8926898826611694], ""ret_d3_pct"": [0.2073137951862181, 0.6916876369126062], ""ret_d4_pct"": [0.10914064261166584, 0.6994702531049651], ""ret_d5_pct"": [0.12502227143373554, 0.9477097050465447], ""single_up_day5_pct"": [0.2954562539134015, 0.9104013620588814], ""up_days5"": [0.1353512027368484, 0.8746591681915195]}",a7c0c0e013271ae9e8ee7f02181e4723e3133deb6a8ac18dff7660a0cbfb9dab,False,9,0.3333333333333333,train_1,0.8695652173913043,"[""precision<0.7196"", ""precision<0.7196""]",1,0,0,REJECTED,False,25,0.44,False,False,ARKW,229.58912265884703,True,23,0.8695652173913043,236,True
0.45,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 16.14707807468725, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 11.13971437683754, ""pullback_from_high5_pct"": 11.266667792198582, ""ret_d1_pct"": 7.256978637991351, ""ret_d2_pct"": 7.256978637991351, ""ret_d3_pct"": 7.256978637991351, ""ret_d4_pct"": 7.256978637991351, ""ret_d5_pct"": 7.256978637991351, ""single_up_day5_pct"": 7.256978637991351, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -9.2732175901184, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -5.447005067322652, ""ret_d2_pct"": -5.447005067322652, ""ret_d3_pct"": -5.447005067322652, ""ret_d4_pct"": -5.447005067322652, ""ret_d5_pct"": -5.447005067322652, ""single_up_day5_pct"": -1.2510997083700404, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.09374398831132268, 0.7024595620833907], ""cumulative_ret5_pct"": [0.28706162568430516, 0.8455736558549359], ""days_since_high5"": [0.21166414093108188, 0.6628678426533666], ""fade_after_surge_score"": [0.020629461133390932, 0.8570752395230773], ""pullback_from_high5_pct"": [0.02997054747133653, 0.5639617780720919], ""ret_d1_pct"": [0.007220220740213681, 0.8398807077931224], ""ret_d2_pct"": [0.08363269250901603, 0.8354463568391708], ""ret_d3_pct"": [0.1167352167613778, 0.8071405737655152], ""ret_d4_pct"": [0.015094379382636039, 0.9781403395507745], ""ret_d5_pct"": [0.33311520455682303, 0.6598484280707948], ""single_up_day5_pct"": [0.32225083992165304, 0.5205004191052189], ""up_days5"": [0.3729709846295716, 0.8009946939355274]}",1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,False,16,0.125,train_2,0.9047619047619048,"[""precision<0.7548"", ""precision<0.7548""]",18,0,0,REJECTED,False,32,0.28125,False,False,ARKW,259.83001552968466,True,21,0.9047619047619048,244,True
0.496,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 20.93049720448277, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 16.655512298355912, ""pullback_from_high5_pct"": 20.94962506966047, ""ret_d1_pct"": 13.676453007013231, ""ret_d2_pct"": 13.676453007013231, ""ret_d3_pct"": 13.676453007013231, ""ret_d4_pct"": 13.676453007013231, ""ret_d5_pct"": 13.676453007013231, ""single_up_day5_pct"": 13.676453007013231, ""up_days5"": 5.0}","{""close_pos5"": 0.013035324459057, ""cumulative_ret5_pct"": -14.51146777111031, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -9.154932934955903, ""ret_d2_pct"": -9.154932934955903, ""ret_d3_pct"": -9.154932934955903, ""ret_d4_pct"": -9.154932934955903, ""ret_d5_pct"": -9.154932934955903, ""single_up_day5_pct"": -0.9516744924154664, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.039511820332059314, 0.9808793093367362], ""cumulative_ret5_pct"": [0.35302636874217447, 0.9651580402851967], ""days_since_high5"": [0.13153329120212706, 0.8900350545580628], ""fade_after_surge_score"": [0.08874373592271459, 0.5677488777154263], ""pullback_from_high5_pct"": [0.060645365573879964, 0.4059685614439876], ""ret_d1_pct"": [0.006433911704441692, 0.6440287558563295], ""ret_d2_pct"": [0.16478015762811482, 0.6196902350006199], ""ret_d3_pct"": [0.07097480021717986, 0.4520052804810587], ""ret_d4_pct"": [0.2022203739329873, 0.6827981828733825], ""ret_d5_pct"": [0.347832380422037, 0.8348488100256675], ""single_up_day5_pct"": [0.058341825328981016, 0.8731510575456901], ""up_days5"": [0.38356070129706116, 0.8604811980944252]}",2aeeee72c05bfc236565a76c01ca1ccaf175e5671a9a95caae12d63f751caeb7,False,29,0.1724137931034483,train_3,0.8260869565217391,"[""precision<0.6761"", ""precision<0.6761""]",9,0,0,REJECTED,False,37,0.2972972972972973,False,False,ARKW,228.15348498114852,True,23,0.8260869565217391,256,True
0.45,"{""close_pos5"": 0.9988668359018577, ""cumulative_ret5_pct"": 17.667413223477226, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 16.114550798251614, ""pullback_from_high5_pct"": 20.947006688262416, ""ret_d1_pct"": 6.342435280007908, ""ret_d2_pct"": 6.342435280007908, ""ret_d3_pct"": 6.342435280007908, ""ret_d4_pct"": 6.342435280007908, ""ret_d5_pct"": 6.342435280007908, ""single_up_day5_pct"": 6.342435280007908, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -16.663766876761176, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.008957256529829, ""ret_d1_pct"": -12.93588862994456, ""ret_d2_pct"": -12.93588862994456, ""ret_d3_pct"": -12.93588862994456, ""ret_d4_pct"": -12.93588862994456, ""ret_d5_pct"": -12.93588862994456, ""single_up_day5_pct"": -0.5726531888305186, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.07475936437897164, 0.850192163947721], ""cumulative_ret5_pct"": [0.10659891525695409, 0.9889959253467322], ""days_since_high5"": [0.23671866034211334, 0.5615618690550144], ""fade_after_surge_score"": [0.008497262549018988, 0.9314771627090189], ""pullback_from_high5_pct"": [0.058888117353372356, 0.9205909884246467], ""ret_d1_pct"": [0.19173513205875287, 0.9744338840195089], ""ret_d2_pct"": [0.16556342897082, 0.9441358840985747], ""ret_d3_pct"": [0.33556773010650986, 0.9085769210539889], ""ret_d4_pct"": [0.24675524582517339, 0.7673285124653574], ""ret_d5_pct"": [0.4200880406278655, 0.7512149090974933], ""single_up_day5_pct"": [0.1946643652354993, 0.9624809578265915], ""up_days5"": [0.04356447568107116, 0.7282588423891232]}",ef1ca878bb129ac5018ae2657c2d654b5fc186ab134734cc8a4a3c64db8261bc,False,11,0.6363636363636364,train_1,0.85,"[""precision<0.7000"", ""precision<0.7000""]",6,0,0,REJECTED,False,41,0.2926829268292683,False,False,CBRL,240.45572959051609,True,20,0.85,241,True
0.45,"{""close_pos5"": 0.9988227904222904, ""cumulative_ret5_pct"": 15.87548163143968, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 16.864697458306885, ""pullback_from_high5_pct"": 25.11258592380972, ""ret_d1_pct"": 7.790858887209473, ""ret_d2_pct"": 7.790858887209473, ""ret_d3_pct"": 7.790858887209473, ""ret_d4_pct"": 7.790858887209473, ""ret_d5_pct"": 7.790858887209473, ""single_up_day5_pct"": 7.790858887209473, ""up_days5"": 5.0}","{""close_pos5"": 0.0027478400761764, ""cumulative_ret5_pct"": -20.25493660934677, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0137760253336782, ""ret_d1_pct"": -14.475293957276246, ""ret_d2_pct"": -14.475293957276246, ""ret_d3_pct"": -14.475293957276246, ""ret_d4_pct"": -14.475293957276246, ""ret_d5_pct"": -14.475293957276246, ""single_up_day5_pct"": -0.554485657676651, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.1288850728348076, 0.7820025387450947], ""cumulative_ret5_pct"": [0.3127121990324617, 0.6830053728506995], ""days_since_high5"": [0.4317336193571125, 0.883841142650095], ""fade_after_surge_score"": [0.04136076646868911, 0.6096174347220515], ""pullback_from_high5_pct"": [0.04544214435726156, 0.5036911683863994], ""ret_d1_pct"": [0.4733820640896396, 0.7834251554974351], ""ret_d2_pct"": [0.2605573841883336, 0.8362977689114744], ""ret_d3_pct"": [0.28966143845402337, 0.8639682709082592], ""ret_d4_pct"": [0.49106102956718634, 0.894895514294643], ""ret_d5_pct"": [0.4005351860921613, 0.8577655255802445], ""single_up_day5_pct"": [0.16988575298320843, 0.6706280274022124], ""up_days5"": [0.3636144221859624, 0.6612863551219781]}",03816c91672ca06ffeefc9552415b2c67b00d8bbbc3936031c9e1b4e6c46cdea,False,8,0.5,train_2,0.8095238095238095,"[""precision<0.6595"", ""precision<0.6595""]",3,0,0,REJECTED,False,52,0.21153846153846154,False,False,CBRL,228.74898499583665,True,21,0.8095238095238095,227,True
0.6559999999999999,"{""close_pos5"": 0.99317390591581, ""cumulative_ret5_pct"": 27.02765780718286, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 18.075032637405656, ""pullback_from_high5_pct"": 23.049072411785957, ""ret_d1_pct"": 13.374748321084606, ""ret_d2_pct"": 13.374748321084606, ""ret_d3_pct"": 13.374748321084606, ""ret_d4_pct"": 13.374748321084606, ""ret_d5_pct"": 13.374748321084606, ""single_up_day5_pct"": 13.374748321084606, ""up_days5"": 5.0}","{""close_pos5"": 0.0071265084382502, ""cumulative_ret5_pct"": -17.686953337217393, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0838417863499696, ""ret_d1_pct"": -12.702636746677998, ""ret_d2_pct"": -12.702636746677998, ""ret_d3_pct"": -12.702636746677998, ""ret_d4_pct"": -12.702636746677998, ""ret_d5_pct"": -12.702636746677998, ""single_up_day5_pct"": -1.641949708902657, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.36417135390626887, 0.9741649865758086], ""cumulative_ret5_pct"": [0.14748425629374626, 0.7536958225080992], ""days_since_high5"": [0.22513248767154906, 1.0], ""fade_after_surge_score"": [0.028063078867247314, 0.7116249634451246], ""pullback_from_high5_pct"": [0.06470311721366376, 0.9609002828513378], ""ret_d1_pct"": [0.29097322396456904, 0.7638124464703917], ""ret_d2_pct"": [0.17257863775284826, 0.8244721811763652], ""ret_d3_pct"": [0.07876463169066475, 0.5923264757583742], ""ret_d4_pct"": [0.2991817619728201, 0.9208116435518966], ""ret_d5_pct"": [0.31276957149972984, 0.532303080255596], ""single_up_day5_pct"": [0.039115331041304616, 0.6154370734240366], ""up_days5"": [0.11436037606856354, 0.8073457125364176]}",619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,False,17,0.5882352941176471,train_3,0.9583333333333334,"[""precision<0.8083"", ""precision<0.8083""]",101,0,10,REJECTED,False,60,0.3333333333333333,False,False,CBRL,254.13978145709882,True,24,0.9583333333333334,232,True
0.6337848605577688,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 29.17484503249874, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 25.846888153445057, ""pullback_from_high5_pct"": 34.49023057910887, ""ret_d1_pct"": 13.32574111072482, ""ret_d2_pct"": 13.32574111072482, ""ret_d3_pct"": 13.32574111072482, ""ret_d4_pct"": 13.32574111072482, ""ret_d5_pct"": 13.32574111072482, ""single_up_day5_pct"": 13.32574111072482, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -21.531912620851056, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -12.357415723706543, ""ret_d2_pct"": -12.357415723706543, ""ret_d3_pct"": -12.357415723706543, ""ret_d4_pct"": -12.357415723706543, ""ret_d5_pct"": -12.357415723706543, ""single_up_day5_pct"": -0.8042875151118345, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.20709473463851075, 0.8599322585932592], ""cumulative_ret5_pct"": [0.18428813945238123, 0.905419758013532], ""days_since_high5"": [0.2439059161668086, 1.0], ""fade_after_surge_score"": [0.14154167766967707, 0.6152538939440462], ""pullback_from_high5_pct"": [0.05748475017287361, 0.663823311336167], ""ret_d1_pct"": [0.06892480740448546, 0.6426279852900679], ""ret_d2_pct"": [0.21160140527032362, 0.5636845729572134], ""ret_d3_pct"": [0.0881666449160978, 0.7470543108479757], ""ret_d4_pct"": [0.4727230955535474, 0.8240366651266232], ""ret_d5_pct"": [0.19202335836419898, 0.8413476233237562], ""single_up_day5_pct"": [0.18631478707273827, 0.7500189167500332], ""up_days5"": [0.3621375448831025, 0.8290342482492168]}",c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,False,21,0.5714285714285714,train_1,0.9047619047619048,"[""precision<0.7548"", ""precision<0.7548""]",6,0,0,REJECTED,False,26,0.5769230769230769,False,False,BTU,238.81615539939526,True,21,0.9047619047619048,221,True
0.45,"{""close_pos5"": 0.99447606378465, ""cumulative_ret5_pct"": 14.954875263156776, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 11.628524153044827, ""pullback_from_high5_pct"": 14.177529940661636, ""ret_d1_pct"": 9.282336935562796, ""ret_d2_pct"": 9.282336935562796, ""ret_d3_pct"": 9.282336935562796, ""ret_d4_pct"": 9.282336935562796, ""ret_d5_pct"": 9.282336935562796, ""single_up_day5_pct"": 9.282336935562796, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -12.481588397079925, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0386483234467105, ""ret_d1_pct"": -6.757331517654741, ""ret_d2_pct"": -6.757331517654741, ""ret_d3_pct"": -6.757331517654741, ""ret_d4_pct"": -6.757331517654741, ""ret_d5_pct"": -6.757331517654741, ""single_up_day5_pct"": -0.4354735130768117, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.17420954090069835, 0.7923590248808239], ""cumulative_ret5_pct"": [0.2542821554438264, 0.8268942525908812], ""days_since_high5"": [0.4203528289017401, 0.8073278579862877], ""fade_after_surge_score"": [0.003392451673937454, 0.732564340793532], ""pullback_from_high5_pct"": [0.05573208119984446, 0.7369808354954799], ""ret_d1_pct"": [0.10319839972445598, 0.8237349917635478], ""ret_d2_pct"": [0.2606550401496545, 0.8428898067319284], ""ret_d3_pct"": [0.28305309296226583, 0.7005872849003714], ""ret_d4_pct"": [0.2016510668433833, 0.5351645772479706], ""ret_d5_pct"": [0.3220648259534263, 0.6876768229526212], ""single_up_day5_pct"": [0.0693266623673531, 0.8635179935432479], ""up_days5"": [0.19859207306287122, 0.8240062077176052]}",9ab6809a0f3c9674ecc14861836a9bc0d9a541def2632b42041328e03ccb9e7a,False,2,0.5,train_2,0.8095238095238095,"[""passed_count<8"", ""passed_count<8"", ""precision<0.6595""]",3,0,0,REJECTED,False,3,1.0,False,True,BTU,229.19863328669805,True,21,0.8095238095238095,220,True
0.496,"{""close_pos5"": 0.9967844910062656, ""cumulative_ret5_pct"": 21.585474857371366, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 21.21895939040198, ""pullback_from_high5_pct"": 34.5295763444607, ""ret_d1_pct"": 13.35707979651568, ""ret_d2_pct"": 13.35707979651568, ""ret_d3_pct"": 13.35707979651568, ""ret_d4_pct"": 13.35707979651568, ""ret_d5_pct"": 13.35707979651568, ""single_up_day5_pct"": 13.35707979651568, ""up_days5"": 5.0}","{""close_pos5"": 0.0046190454878384, ""cumulative_ret5_pct"": -23.911437088567457, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0387605778903177, ""ret_d1_pct"": -12.38493360600894, ""ret_d2_pct"": -12.38493360600894, ""ret_d3_pct"": -12.38493360600894, ""ret_d4_pct"": -12.38493360600894, ""ret_d5_pct"": -12.38493360600894, ""single_up_day5_pct"": -1.076918382051295, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.16058209396706535, 0.601959639488615], ""cumulative_ret5_pct"": [0.14307783631790227, 0.6156800277791503], ""days_since_high5"": [0.11893553130560558, 0.8550471903834954], ""fade_after_surge_score"": [0.009196488570012033, 0.5443864283852062], ""pullback_from_high5_pct"": [0.11933771674330426, 0.7877453869322228], ""ret_d1_pct"": [0.21449062422895365, 0.5683957128163637], ""ret_d2_pct"": [0.10670280475321323, 0.6750683226055489], ""ret_d3_pct"": [0.35741328686856094, 0.8584674545851056], ""ret_d4_pct"": [0.23121585691990074, 0.5588055815295238], ""ret_d5_pct"": [0.12180373332767894, 0.857138748503214], ""single_up_day5_pct"": [0.032853185067739356, 0.45925726718955595], ""up_days5"": [0.3072713209874705, 0.8357342449016789]}",aa4137dc0876e7354ab8d0db3de4a3416a6be7861ce5aaf3ab7bb711872285d2,False,7,0.5714285714285714,train_3,0.85,"[""passed_count<8"", ""passed_count<8"", ""precision<0.7000""]",8,0,1,REJECTED,False,5,0.8,False,True,BTU,235.47005360944283,True,20,0.85,238,True
0.57800796812749,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 28.350512169733875, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 19.352334641749344, ""pullback_from_high5_pct"": 28.57143064194532, ""ret_d1_pct"": 13.999998569500004, ""ret_d2_pct"": 13.999998569500004, ""ret_d3_pct"": 13.999998569500004, ""ret_d4_pct"": 13.999998569500004, ""ret_d5_pct"": 13.999998569500004, ""single_up_day5_pct"": 13.999998569500004, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -23.373494128161425, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -12.280701964120832, ""ret_d2_pct"": -12.280701964120832, ""ret_d3_pct"": -12.280701964120832, ""ret_d4_pct"": -12.280701964120832, ""ret_d5_pct"": -12.280701964120832, ""single_up_day5_pct"": -1.9723940450530275, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.1662142852314057, 0.7093292878782005], ""cumulative_ret5_pct"": [0.3704147736927024, 0.9227728511538559], ""days_since_high5"": [0.21135952197359736, 1.0], ""fade_after_surge_score"": [0.016222572456580688, 0.711232365056105], ""pullback_from_high5_pct"": [0.14202679111067829, 0.637701399429133], ""ret_d1_pct"": [0.3211008717464322, 0.8990169737521302], ""ret_d2_pct"": [0.3164665839937636, 0.8577593686661444], ""ret_d3_pct"": [0.1732984367882467, 0.9030324425939045], ""ret_d4_pct"": [0.2501853201484303, 0.8236561001110714], ""ret_d5_pct"": [0.16549267727935513, 0.7609929354510697], ""single_up_day5_pct"": [0.36903515091786343, 0.7169605539167798], ""up_days5"": [0.1356989065304992, 0.7310056025399844]}",a5c69d51a791f5d1528c3c4c76739b8396b027c0f8f389397dc9a3e43cb68a7c,False,12,0.4166666666666667,train_1,0.8,"[""precision<0.6500"", ""precision<0.6500""]",0,0,0,REJECTED,False,24,0.4583333333333333,False,False,BB,210.59412238014636,True,20,0.8,224,True
0.5559999999999999,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 25.507904248913515, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 24.61560505573165, ""pullback_from_high5_pct"": 30.95237515983169, ""ret_d1_pct"": 18.05869575010288, ""ret_d2_pct"": 18.05869575010288, ""ret_d3_pct"": 18.05869575010288, ""ret_d4_pct"": 18.05869575010288, ""ret_d5_pct"": 18.05869575010288, ""single_up_day5_pct"": 18.05869575010288, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -20.37815589051421, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -17.464785743301682, ""ret_d2_pct"": -17.464785743301682, ""ret_d3_pct"": -17.464785743301682, ""ret_d4_pct"": -17.464785743301682, ""ret_d5_pct"": -17.464785743301682, ""single_up_day5_pct"": -1.050424124491378, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.28622294311704627, 0.7573041094541489], ""cumulative_ret5_pct"": [0.2226771800226921, 0.7040424021894756], ""days_since_high5"": [0.09952547003530783, 0.787637604645956], ""fade_after_surge_score"": [0.024272178329420878, 0.6036857719280591], ""pullback_from_high5_pct"": [0.014240463727539808, 0.535261572338869], ""ret_d1_pct"": [0.2138433861049297, 0.5249754351743723], ""ret_d2_pct"": [0.2786659389481899, 0.6851953614785345], ""ret_d3_pct"": [0.14698095179771525, 0.773446123852069], ""ret_d4_pct"": [0.4041676635812126, 0.7320650024221288], ""ret_d5_pct"": [0.2734528294543478, 0.7066781179159634], ""single_up_day5_pct"": [0.1711513359777833, 0.4110298785679076], ""up_days5"": [0.054295137554862635, 0.6405295794957148]}",04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,False,17,0.35294117647058826,train_2,0.9565217391304348,"[""precision<0.8065"", ""precision<0.8065""]",41,0,0,REJECTED,False,34,0.35294117647058826,False,False,BB,264.3177395019484,True,23,0.9565217391304348,220,True
